thetadot,force,xdot,t,x,theta
0.0,0.99991981407899644,0.0,0.0,0.0,3.141592653589793
-0.99991981407899644,0.99998685631841977,0.99991981407899644,0.02,0.019998396281579928,3.1215942573082134
-1.9553239661478092,0.99998702137139894,1.9594392566855257,0.04,0.059187181415290439,3.0824877779852571
-2.861808328319428,0.99998694754630335,2.8791191758906645,0.06,0.11676956493310373,3.0252516114188683
-3.7125621662825012,0.99998535217173035,3.7585929011016921,0.08,0.19194142295513755,2.9510003680932182
-4.4979873097175878,0.99976153395001799,4.5963563170336794,0.1,0.28386854929581112,2.8610406218988667
-5.2060430857885116,-0.99969785002690548,5.3897569485674417,0.12,0.39166368826715997,2.7569197601830964
-3.9967532982152867,-0.99998754715168736,4.1645562181110831,0.14,0.47495481262938166,2.6769846942187905
-2.867023909304935,-0.99998933784521049,2.9992086304040644,0.16,0.53493898523746297,2.6196442160326918
-1.8078119587845247,-0.99998961281217091,1.8901434254058265,0.18,0.57274185374557951,2.5834879768570014
-0.80628521055144842,-0.99999437245314737,0.83195031656788765,0.2,0.58938086007693724,2.5673622726459726
0.15084470633351188,-0.99999999086089864,-0.1810862988557318,0.22,0.58575913409982261,2.5703791667726428
1.0756680477576783,-0.9999999965396229,-1.1543422009311746,0.24,0.56267229008119912,2.5918925277277962
1.9781285947711869,-0.99999999783202387,-2.0925116518715359,0.26,0.52082205704376838,2.6314550996232198
2.8653277518838647,-0.99999999827469033,-2.9993705610415962,0.28,0.46083464582293643,2.688761654660897
3.7407833197910336,-0.99999999072815349,-3.8774898823861337,0.3,0.38328484817521374,2.7635773210567178
4.6035348569103576,-0.93978235530647025,-4.7278660206702758,0.32,0.28872752776180821,2.8556480181949251
5.3898114456578696,0.87429222611133428,-5.4897369682280699,0.34,0.1789327883972468,2.9634442471080824
4.3648385185468381,0.90379973520776247,-4.4129542055605633,0.36,0.090673704286035536,3.050741017479019
3.3128653435101363,0.94118368077938319,-3.3387502489942396,0.38,0.023898699306150739,3.1169983243492219
2.2443683423983631,0.96771685376347094,-2.2651036290673625,0.4,-0.021403373275196515,3.1618856911971891
