thetadot,force,xdot,t,x,theta
0,-0.24597846508026666,0,0.0,0,3.141592653589793
0.49195693016053343,-0.23931048301913879,-0.24597846508026666,0.02,-0.0049195693016053331,3.1514317921930037
0.9466213434338222,-0.17811022496903586,-0.47525217731338665,0.04,-0.014424612847873067,3.1703642190616801
1.2521958554653749,-0.053307043314959231,-0.63374923332722033,0.06,-0.027099597514417473,3.1954081361709874
1.2846335276885017,-0.0081381039195581074,-0.66056038599249522,0.08,-0.040310805234267374,3.2211008067247575
1.2136811173862401,-0.011374109853890788,-0.64060420645108063,0.1,-0.053122889363288989,3.2453744290724824
1.1403934485362006,-0.0088606760535684236,-0.6241975480948877,0.12,-0.065606840325186738,3.2681822980432065
1.0537537822497827,-0.0068383913371054339,-0.6054986973986014,0.14,-0.077716814273158769,3.2892573736882023
0.95575132222491621,-0.0045418058797188693,-0.58514258418892429,0.16,-0.089419665956937261,3.3083724001327006
0.84689240544150901,-0.0020083628599227936,-0.56297625601935974,0.18,-0.10067919107732445,3.3253102482415309
0.72784650194851619,0.00077904078100542076,-0.53889094641310409,0.2,-0.11145701000558654,3.3398671782805014
0.59932280840796937,0.0038385539817376293,-0.51276429902968768,0.22,-0.12171229598618029,3.3518536344486609
0.46205857732187172,0.0071918644943821664,-0.48445870508399969,0.24,-0.13140147008786029,3.3610948059950982
0.31680423330495616,0.010864575335561687,-0.45381765421835862,0.26,-0.14047782317222746,3.3674308906611974
0.16430988914700445,0.014885091454861256,-0.42066233021368482,0.28,-0.14889106977650116,3.3707170884441373
0.0053162774391041778,0.019281746388769842,-0.38478993273899964,0.3,-0.15658686843128114,3.3708234139929192
-0.15944659724912685,0.024078128923852072,-0.34597539076050315,0.32,-0.1635063762464912,3.3676344820479365
-0.32924986031166592,0.029286887371435047,-0.30397809482500399,0.34,-0.16958593814299128,3.3610494848417032
-0.50334259391104919,0.034902649161135314,-0.25855493639647059,0.36,-0.1747570368709207,3.3509826329634822
-0.68091368346590431,0.040895044067940138,-0.20948026572932682,0.38,-0.17894664218550724,3.3373643592941642
-0.86103920149114233,0.047203058077561658,-0.15657237399517407,0.4,-0.18207808966541073,3.3201435752643413
-1.0426183862829561,0.053731929020966664,-0.099724874781773998,0.42,-0.18407258716104621,3.2992912075386824
-1.2243040755969359,0.060353411403021799,-0.038940146007561141,0.44,-0.18485139008119744,3.2748051260267439
-1.4044358836353377,0.066909491042199704,0.025638851366625123,0.46,-0.18433861305386495,3.246716408354037
-1.5809856980624557,0.073218644722730958,0.093702183107827408,0.48,-0.18246456939170841,3.2150966943927877
-1.7515245188193094,0.079082613450145056,0.16475494043019617,0.5,-0.17916947058310448,3.1800662040164016
-1.9132165924081699,0.084290324832635946,0.23810861160056634,0.52,-0.17440729835109314,3.1418018721682381
-2.0628403879706849,0.088614070536041117,0.31287946233348279,0.54,-0.16814970910442348,3.1005450644088244
-2.1968256535723669,0.091792104641790759,0.38798663607526163,0.56,-0.16038997638291824,3.0566085513373769
-2.3112832053782775,0.093493434225987035,0.46213683575167774,0.58,-0.15114723966788468,3.0103828872298113
-2.4019955287161463,0.093266784580450457,0.5337783569331811,0.6,-0.14047167252922105,2.9623429766554885
-2.4643421053252985,0.090486564651134985,0.60100959875238336,0.62,-0.12845148055417338,2.9130561345489827
-2.4931620098755389,0.084321401421415143,0.66144038087056711,0.64,-0.11522267293676204,2.8631928943514717
-2.4826063033643848,0.073761476332209849,0.71202955997991535,0.66,-0.10098208173716373,2.813540768284184
-2.4260901674775637,0.057744129641863505,0.74895625055945436,0.68,-0.086002956725974647,2.7650189649346326
-2.3164947341438724,0.035401203769649219,0.76761589646661921,0.7000000000000001,-0.070650638796642268,2.718689070251755
-2.1467534528203989,0.0063934187780422891,0.76284760928575002,0.72,-0.055393686610927265,2.6757540011953469
-1.9108329881044803,-0.028826189799466922,0.72945704688093049,0.74,-0.040804545673308656,2.6375373414332572
-1.6048280931165708,-0.069135377080764282,0.6629431009889174,0.76,-0.027545683653530308,2.6054407795709258
-1.2274559038664459,-0.11356342744733638,0.56004335981495457,0.78,-0.016344816457231216,2.5808916614935971
-0.77895154498227748,-0.16255999296176091,0.41844527549858634,0.8,-0.0079759109472594888,2.5653126305939513
-0.25798089605585128,-0.21814832931886335,0.23529071843733676,0.8200000000000001,-0.0032700965785127534,2.5601530126728345
0.34139976061437438,-0.27917422340379605,0.0056172477300681645,0.84,-0.0031577516239113903,2.5669810078851221
1.024970284855343,-0.3189110748611681,-0.27452078299630533,0.86,-0.0086481672838374969,2.5874804135822291
1.7564886039704832,-0.20664458592629423,-0.58323534970200508,0.88,-0.020312874277877598,2.6226101856616388
2.27874412036507,0.050362636204982894,-0.77188971848696797,0.9,-0.035750668647616959,2.6681850680689401
2.333996572253199,-0.068373891141909421,-0.70242427975011501,0.92,-0.049799154242619256,2.714864999514004
2.5857719155728174,0.026903191882033842,-0.75150745661662011,0.9400000000000001,-0.064829303374951658,2.7665804378254601
2.641672995782689,-0.051344064308481353,-0.70431324734330047,0.96,-0.078915568321817675,2.8194138977411138
2.8246607559780981,0.021961814959500527,-0.73527668027595217,0.98,-0.09362110192733672,2.8759071128606757
2.8427741856662343,-0.049427117317762483,-0.69127303277312624,1.0,-0.10744656258279925,2.9327625965740003
2.9775646940787754,0.021843079860742527,-0.71858638892086435,1.02,-0.12181829036121654,2.9923138904555757
2.944393650277437,-0.054038866750086435,-0.67230633176903409,1.04,-0.13526441699659722,3.0512017634611244
3.0389101829228884,0.023829214059245995,-0.70197516814456051,1.06,-0.14930392035948842,3.111979967119582
2.9484739621686735,-0.061444909606521422,-0.65092551641837459,1.08,-0.1623224306878559,3.1709494463629553
3.0060743850133265,0.02638064453871692,-0.68549960056916504,1.1,-0.17603242269923919,3.2310709340632218
2.8588417451612842,-0.067668687676229577,-0.62919023627397475,1.12,-0.18861622742471867,3.2882477689664475
2.8774531585328198,0.02683695734109437,-0.66757872970307419,1.1400000000000001,-0.20196780201878015,3.3457968321371041
2.6825794881663887,-0.067322625788087523,-0.60870566323015995,1.16,-0.21414191528338333,3.3994484219004319
2.6522634583283438,0.021681722058958314,-0.64477258707092489,1.18,-0.22703736702480182,3.4524936910669988
2.4278269857613322,-0.055475001504751688,-0.58994674452693652,1.2,-0.23883630191534055,3.5010502307822255
2.3329620919675227,0.010422223852313886,-0.61300456771068912,1.22,-0.25109639326955435,3.5477094726215759
2.0979613432462871,-0.033075647770070847,-0.56947108320511497,1.24,-0.26248581493365664,3.5896686994865017
1.9292509187997917,0.00056827082785620108,-0.57018669389849297,1.26,-0.27388954881162647,3.6282537178624974
