thetadot,force,xdot,t,x,theta
0.23643517132032743,-0.0056353125270756973,-0.34955760495918325,1.34,-0.035145231051261216,-0.084375131259181946
0.2265806144568189,-0.0099837217084366697,-0.34285354683816965,1.36,-0.042002301988024612,-0.079843518970045574
0.2131023623939392,-0.013004396706611144,-0.34067620293767986,1.3800000000000001,-0.048815826046778213,-0.075581471722166796
0.19744253639706438,-0.014781225756854522,-0.3415234777221634,1.4000000000000001,-0.055646295601221481,-0.071632620994225515
0.18089263188312196,-0.015490063085838722,-0.34403752556852568,1.42,-0.062527046112591994,-0.068014768356563074
0.16451243729441797,-0.015364555394561146,-0.34709056783135062,1.44,-0.069468857469219006,-0.064724519610674713
0.14908545829452174,-0.014656224503146263,-0.34983320357484249,1.46,-0.076465521540715856,-0.061742810444784281
0.13511501321719938,-0.013600631553822622,-0.35170096350074503,1.48,-0.083499540810730757,-0.059040510180440292
0.12285330420275573,-0.012395380599005036,-0.3523868480561847,1.5,-0.090547277771854451,-0.056583444096385174
0.11235041661881888,-0.011190271316682489,-0.35179303662625694,1.52,-0.097583138504379593,-0.054336435764008796
0.10351047065307972,-0.010086949814436157,-0.34997473547539693,1.54,-0.10458263321388753,-0.052266226350947201
0.096145334289518714,-0.0091445822697163379,-0.34708596163686883,1.56,-0.1115243524466249,-0.05034331966515683
0.090020160483115341,-0.0083884517794815365,-0.34333319327763812,1.58,-0.11839101631217766,-0.048542916455494522
0.084888315932103664,-0.0078192110319319375,-0.33893948195567503,1.6,-0.12516980595129115,-0.046845150136852448
0.080515599035762331,-0.0074213858372740105,-0.33411925364097583,1.62,-0.13185219102411067,-0.0452348381561372
0.076695016896238741,-0.0071704246928873628,-0.32906261436544443,1.6400000000000001,-0.13843344331141955,-0.043700937818212424
0.073254011452673323,-0.0070380758153804892,-0.32392732181357137,1.6600000000000001,-0.14491198974769098,-0.042235857589158959
0.070056139858510738,-0.0069961666953222727,-0.31883644159767155,1.68,-0.1512887185796444,-0.040834734791988743
0.066999037844667181,-0.0070190109074901638,-0.31387986312031524,1.7,-0.15756631584205072,-0.039494754035095399
0.064010182384951195,-0.0070847222945420521,-0.30911814891235684,1.72,-0.16374867882029787,-0.038214550387396372
0.061041620291889309,-0.0071757167716080738,-0.30458753322096366,1.74,-0.16984042948471714,-0.036993717981558587
0.058064497971838991,-0.0072786532451357636,-0.30030521355095502,1.76,-0.17584653375573625,-0.035832428022121804
0.055063941413041884,-0.0073840236183731972,-0.29627436462738255,1.78,-0.18177202104828391,-0.034731149193860965
0.052034604462171098,-0.007485556853340793,-0.29248853687235393,1.8,-0.18762179178573099,-0.033690457104617544
0.04897702796674018,-0.0075795588187814499,-0.28893527970299926,1.82,-0.19340049737979098,-0.032710916545282742
0.045894827767560868,-0.0076642711293676575,-0.28559895776150485,1.84,-0.19911247653502107,-0.031793019989931524
0.042792648583477526,-0.0077392999495181835,-0.28246281235789977,1.86,-0.20476173278217907,-0.030937167018261973
0.03967477518264928,-0.0078051404166237489,-0.27951036900625026,1.8800000000000001,-0.21035194016230407,-0.030143671514608988
0.036544273369453553,-0.0078628038241513026,-0.27672631331548508,1.9000000000000001,-0.21588646642861378,-0.029412786047219915
0.033402533273519899,-0.0079135423379336645,-0.27409695955529728,1.92,-0.22136840561971974,-0.028744735381749518
0.030249099295107516,-0.0079586587883678749,-0.27161042587429229,1.94,-0.22680061413720559,-0.028139753395847369
0.027081689260605873,-0.0079993858177021763,-0.26925661302948645,1.96,-0.23218574639779532,-0.027598119610635252
0.023896325713813369,-0.0080368182055428339,-0.26702706382451813,1.98,-0.23752628767428569,-0.027120193096358984
0.020687521989735148,-0.0080718835187527493,-0.26491476115027707,2.0,-0.24282458289729122,-0.026706442656564282
0.017448483105813827,-0.0081053385044629316,-0.26291390533370207,2.02,-0.24808286100396526,-0.026357472994448006
0.014171295768419833,-0.0081377812563126709,-0.26101969728685998,2.04,-0.25330325494970246,-0.02607404707907961
0.010847092769563055,-0.0081696717278944165,-0.25922814292384411,2.06,-0.25848781780817937,-0.025857105223688351
0.0074661849808648284,-0.0082013554081200035,-0.25753588627846496,2.08,-0.26363853553374866,-0.025707781524071053
0.0040181594945081778,-0.0082330868037822271,-0.25594007328557333,2.1,-0.26875733699946014,-0.02562741833418089
0.00049194574909105625,-0.0082650507764084127,-0.25443824476846039,2.12,-0.27384610189482933,-0.025617579419199069
-0.0031241467636149013,-0.0082973807887737495,-0.25302825529220579,2.14,-0.27890666700067346,-0.025680062354471369
-0.0068424149247325273,-0.0083301737936125903,-0.25170821374238983,2.16,-0.28394083127552128,-0.02581691065296602
-0.010675768261259412,-0.0083635019144418128,-0.25047644139560837,2.18,-0.28895036010343345,-0.026030426018191208
-0.014637751182983718,-0.0083974212942741211,-0.2493314435746346,2.2,-0.29393698897492615,-0.026323181041850881
-0.018742577899323855,-0.0084319785815292862,-0.24827189151871115,2.22,-0.29890242680530038,-0.026698032599837357
-0.023005177388820783,-0.00846721553108855,-0.24729661170775627,2.24,-0.30384835903945551,-0.027158136147613771
-0.027441246423563506,-0.0085031721579002274,-0.24640458047073341,2.2600000000000002,-0.30877645064887016,-0.02770696107608504
-0.03206730920731065,-0.0085398888158538053,-0.24559492223477269,2.2800000000000002,-0.31368834909356563,-0.028348307260231253
-0.036900782650227372,-0.0085774075025724355,-0.2448669102114715,2.3000000000000003,-0.31858568729779507,-0.029086322913235801
-0.041960046672949294,-0.0086157726211127609,-0.24421996866635354,2.32,-0.32347008667112215,-0.029925523846694786
-0.047264519215588115,-0.0086550313676868485,-0.24365367618283593,2.34,-0.32834316019477888,-0.030870814231006547
-0.052834735835520723,-0.0086952338624140847,-0.24316776952443722,2.36,-0.33320651558526765,-0.031927508947716961
-0.05869243392475372,-0.0087364330978598401,-0.24276214783103994,2.38,-0.33806175854188847,-0.033101357626212038
-0.064860641676010133,-0.0087786847466037824,-0.24243687696902744,2.4,-0.342910496081269,-0.034398570459732242
-0.071363771987267816,-0.0088220468426910871,-0.24219219390162397,2.42,-0.34775433995930149,-0.035825845899477599
-0.078227721525864574,-0.0088665793307700653,-0.24202851096328371,2.44,-0.35259491017856714,-0.03739040032999489
-0.085479975181735876,-0.0089123434592402739,-0.24194641991683774,2.46,-0.35743383857690392,-0.039099999833629606
-0.093149716128935814,-0.0089594009782313355,-0.24194669564858809,2.48,-0.36227277248987566,-0.04096299415620832
