thetadot,force,xdot,t,x,theta
0.0,-0.97796304226460495,0.0,0.0,0.0,3.141592653589793
0.97796304226460495,-0.98141290495623035,-0.97796304226460495,0.02,-0.019559260845292099,3.1611519144350853
1.9157828994990118,-0.97901362437747086,-1.9198003328975433,0.04,-0.057955267503242966,3.1994675724250654
2.8032895215588067,-0.94661752085446649,-2.8201631406956009,0.06,-0.11435853031715498,3.2555333628562417
3.6043455812789831,-0.10659602243203814,-3.6488997409053687,0.08,-0.18733652513526236,3.3276202744818213
3.5213087061993997,0.1486984180873433,-3.6013306111947778,0.1,-0.25936313735915795,3.3980464486058093
3.1795026901860894,-0.10680198645581078,-3.2994171937834373,0.12,-0.32535148123482671,3.4616365024095312
3.0826285238241775,0.1317725690994952,-3.26238891720031,0.14,-0.3905992595788329,3.5232890728860147
2.7567939943695503,-0.098143112759808568,-2.9900379831950779,0.16,-0.45040001924273448,3.5784249527734056
2.6422665179987761,0.11504508286968575,-2.9552504280574823,0.18,-0.50950502780388418,3.631270283133381
2.3358953215744904,-0.07648918533004756,-2.7126510376340982,0.2,-0.56375804855656619,3.6779881895648709
2.1969180613129651,0.095743671006299047,-2.6676150101894054,0.22,-0.61711034876035431,3.7219265507911303
1.9133779594909353,-0.058104742257120874,-2.4572033128439528,0.24,-0.66625441501723337,3.7601941099809491
1.7572778535780711,0.076342016707698621,-2.4052517377471681,0.26,-0.71435944977217669,3.7953396670525104
1.4957416961116596,-0.040016948910786387,-2.2260979545866717,0.28,-0.75888140886391009,3.8252545009747436
1.3259943124026992,0.063559748735938199,-2.1669951030795715,0.3,-0.80222131092550153,3.8517743872227976
1.0800821648965711,-0.022240181173946091,-2.0113784198794757,0.32,-0.84244887932309109,3.873376030520729
0.89946523843564641,0.053777591515102544,-1.9448224442785353,0.34,-0.88134532820866185,3.891365335289442
0.66613002578291103,-0.006641780630634456,-1.808686393456276,0.36,-0.91751905607778739,3.9046879358051001
0.47802078022501171,0.047094019162721074,-1.7360375660755425,0.38,-0.95223980739929825,3.9142483514096003
0.25458237886456814,0.0063047995522608662,-1.615261158544774,0.4,-0.98454503057019371,3.9193399989868918
0.06203504847136182,0.043514886802680397,-1.5382383220986371,0.42,-1.0153097970121665,3.9205806999563189
-0.15369902384346842,0.017457096084336689,-1.4287819584845751,0.44,-1.0438854361818579,3.9175067194794493
-0.34857147620126083,0.043765919032288901,-1.3482809649465795,0.46,-1.0708510554807895,3.910535289955424
-0.55881246355153769,0.03052710412385921,-1.2455763937172606,0.48,-1.0957625833551348,3.8993590406843932
-0.75648403140351783,0.053202433987473131,-1.1590875416879478,0.5,-1.1189443341888938,3.8842293600563229
-0.96673328476713427,0.059355075964604764,-1.0537887047626873,0.52,-1.1400201082841477,3.8648946943609803
-1.1773687216609841,0.095406438856536893,-0.94603098774764904,0.54,-1.1589407280391006,3.8413473199277606
-1.4100141527073802,0.13948570937733518,-0.80709411147069887,0.56,-1.1750826102685146,3.8131470368736129
-1.6706167343447205,0.17237880029792477,-0.63014416140792706,0.58,-1.1876854934966732,3.7797347021867185
-1.9506169159381799,0.13016218117907505,-0.42705373892331744,0.6,-1.1962265682751396,3.7407223638679548
-2.1898571218575342,0.11134568810658692,-0.27133302830086137,0.62,-1.2016532288411568,3.6969252214308042
-2.4057735410439589,0.15098346241451777,-0.1389670583034972,0.64,-1.2044325700072267,3.6488097506099249
-2.6466716733143505,0.23992382807583007,0.027598213380413378,0.66,-1.2038806057396185,3.5958763171436376
-2.9555516253347522,0.37876012425831912,0.27552806403527985,0.68,-1.1983700444589129,3.5367652846369424
-3.3779795957382772,0.43304331202047602,0.65139329477068575,0.7000000000000001,-1.1853421785634992,3.469205692722177
-3.834989095573671,0.36143091038391695,1.0673945941093717,0.72,-1.1639942866813118,3.3925059108107036
-4.2021402008043243,0.29973087557752515,1.396125300991645,0.74,-1.1360717806614788,3.3084631067946173
-4.4834936124486902,0.26533548815169306,1.6483946346690068,0.76,-1.1031038879680988,3.2187932345456436
-4.7019057874403742,0.24596253100652399,1.8522823733867406,0.78,-1.066058240500364,3.1247551187968359
-4.8693698638803484,0.2344992231503624,2.0230740274275045,0.8,-1.0255967599518139,3.0273677215192287
-4.9918180855221514,0.22741429078805753,2.1688343370698506,0.8200000000000001,-0.98222007321041682,2.9275313598087855
-5.0727117024353863,0.22287055558122948,2.2942696739326487,0.84,-0.93633467973176387,2.8260771257600776
-5.1147829177567639,0.21985644426773507,2.4025690765359351,0.86,-0.88828329820104512,2.7237814674049425
-5.1208165748229257,0.21778823281749848,2.4962735491303056,0.88,-0.83835782721843899,2.621365135908484
-5.0939162129150448,0.21631522683570448,2.5776677637146665,0.9,-0.7868044719441456,2.5194868116501832
-5.0374866931183115,0.21521699413135284,2.6489227602559069,0.92,-0.73382601673902748,2.4187370777878168
-4.9550801089478984,0.21434414950776021,2.7121100152956763,0.9400000000000001,-0.67958381643311394,2.3196354756088589
-4.8502041505526137,0.21357863340947392,2.7691564054374105,0.96,-0.6242006883243657,2.2226313925978065
-4.7261536569637119,0.21279802963822766,2.8217784952531844,0.98,-0.567765118419302,2.1281083194585322
-4.5858934199199775,0.21182806778409083,2.8714105909423226,1.0,-0.5103369066004555,2.0363904510601327
-4.4319965833781563,0.21035755544568538,2.9191185155637589,1.02,-0.45195453628918031,1.9477505193925695
-4.2666307040713196,0.20776389158265704,2.9654629528658796,1.04,-0.39264527723186271,1.8624179053111432
-4.0915847049838803,0.20274151649264313,3.0102280641697816,1.06,-0.33244071594846708,1.7805862112114657
